meanBFI_1,meanBFI_2,stdBFI_1,stdBFI_2
175.371136225233,75.3751144434293,36.144930613043,48.9504594936525
199.644429220638,74.9626685233383,44.914892572561,50.8704557187204
170.041779734257,80.1615939564457,47.0390236375403,57.404775881956
164.868482553699,81.441896290721,30.0247038427333,65.073035149367
174.026802867925,82.7850602656582,45.1711760881592,64.3279523017015
183.628216915548,91.1121858613953,27.2807211795557,76.2723413312325
192.220708593966,80.1941566342986,37.1582789340765,56.2897435769422
246.723625026878,89.9130059640752,52.7070750998252,71.2015175803379
215.068394388102,79.2227680249738,65.8320031875472,56.8293384898012
202.966231211958,76.8595066892979,23.5384151072846,56.9546394920619
234.971798033668,94.0081491931924,25.2292667330133,78.676967376151
226.514978121454,103.120563824375,35.4131344697698,85.4611096191841
213.313420836505,85.0129400283922,30.8906098857279,65.9218215449763
240.361223487053,94.2460952216143,35.6762442879794,88.408747342574
199.332105538925,82.8406014533084,41.802180241617,62.3348152890218
194.415552518472,87.0779857399099,27.9968964100614,65.6178824992644
227.955832713438,82.3453795547111,86.0688872709499,66.9811545210916
191.511767971158,90.4462701063574,40.6311178369431,79.4213060048238
181.232442566416,84.4075446330645,47.494609976539,65.097845517302
214.481128810317,95.4672895496524,86.1685493223417,74.0722284347593
219.12340050943,95.6842123555966,56.6783873154367,87.0872901592775
201.628884460717,81.3721243420153,45.0055824084242,65.5685094620678
193.564341144069,73.814706805156,35.0404200445574,54.0257910991874
192.72815366434,78.6165763350718,75.4521419736798,48.2398235740731
174.60070682696,69.6915189267496,38.6035813573567,41.1719250094609
170.783583029925,80.5491113249291,42.7137417691864,64.6628500226274
187.801211307005,76.5426549741419,48.0335910476765,52.1148628459066
187.854652394807,81.0398380144275,20.3899324699423,62.8852215234332
161.744384298221,76.0720216536809,42.2350865447776,58.6394261618312
207.459517575255,71.809545783629,36.7692385517696,52.5705704163984
173.593111407877,73.7156812811764,45.904683921029,52.4912286918831
173.090492196074,75.2068097691599,45.8186259668669,56.0262612774969
178.946908826356,72.1373375161178,47.8532251117517,48.7171812353266
155.875247448987,71.4204151219561,31.8223766248917,51.1507483055364
169.060424020164,93.5882652416851,34.0061976361589,80.6094485976248
191.944627554904,89.3736967534742,42.2389879841635,75.9785221938682
190.736125943494,74.6588869686199,30.7423925325204,53.2666134025785
182.819576757757,82.1451941707038,37.6705849892097,70.0689323161403
227.220302497708,86.9338930955347,51.116330353959,84.2638328508108
162.440093169669,66.2555406773793,31.1029409102658,41.0999283287781
159.555751467925,74.4619740827094,29.7913313626046,50.1321553061392
163.858006839796,81.0914322789008,35.0737905115577,58.8311375031415
186.0905293979,85.4892103792989,38.1823372854727,74.2460452094773
169.187095243919,80.0966255069667,29.4542265072622,55.8820708580167
167.170592522032,78.7545297449283,32.6836556685315,57.0186827934306
178.085958635237,105.22462018139,26.3942389140612,95.835066758942
186.122699069882,85.7245175051544,57.6810505850584,64.6636245192215
208.137148126105,92.704354957824,48.6931981090701,90.8678419410543
190.87189819583,77.3249591141871,30.4912410169178,53.5276930796787
196.077374686864,85.8587138068295,30.7864730305448,76.0688225081812
203.133247191756,94.4541108128177,20.7799726300917,80.0961489490846
201.31691138098,88.6544267758182,51.7524751237131,73.0334973203419
213.178785928897,99.2456706819672,47.0157698459878,101.019975640805
219.11164536962,103.477914408311,27.683179300783,78.3134324164394
188.205688253372,81.3867499308286,34.9250276617309,58.6228097448049
223.898516334332,83.1462477558232,35.4420342673588,64.5739213827381
221.963318458185,87.1503297494274,44.0970788029127,65.5679588500223
201.600582235858,80.4161861619414,37.6828250042403,62.3996719876336
210.447706158273,84.5948615193486,35.2354909386451,72.0165160014193
191.292773850558,91.6433633445298,24.8003377911591,72.6982814499116
208.12137655433,83.4956741875662,32.5799686810494,75.2534093864999
190.933105324464,79.1524225707587,29.5605017241282,60.8408359933578
185.585038158318,87.2417923846623,37.6023229607055,80.9920325225236
207.050069492481,90.0497107011547,43.4028607221682,74.0621846168288
191.398274361863,75.8701067560544,68.3473530367344,47.9505499283462
176.55599959607,81.4717059346817,31.4182915952522,66.2151809782066
163.136175710037,67.4672975806525,50.6435813869766,44.9975913586805
165.632295307395,69.3097722956928,35.5128192577062,44.5477766943304
182.204912221807,86.7634701240908,49.7240148650178,81.4075728844025
178.737419549724,67.8893742721658,33.4709382699614,45.9903052754815
186.543365761318,78.2119298874581,63.5950916275874,53.0526383734155
186.24436131899,80.1106502342406,37.2018881495261,61.1946025933653
213.001538153097,84.6955758389727,32.2098467188676,68.3459269452976
172.907394647349,70.6012761661067,40.4061993881939,48.7747313981297
192.880467547419,84.5443444596443,47.1465955736855,68.257889724014
228.017618952211,74.9055944761724,104.455808247988,48.8390975556463
190.268824653118,82.1984231478731,15.2053043947033,58.1623163693477
176.585581383566,88.3529915745397,28.3053283022933,80.9150968198077
174.698169564289,76.3705850142592,34.9285054640636,65.3492677248788
197.552480202019,76.9450524409504,24.0680527674545,52.7184569746254
187.977187591197,81.1135978392016,46.8430999409088,62.3258834495099
200.260319027751,85.5246977677791,28.9841772411106,70.6543477491599
215.794464152045,81.8346098104623,39.8756265234714,55.1206803688195
187.176374350097,82.1455116218197,20.4684355206365,66.9802662324719
158.850306275668,84.9285507731508,19.0948177562733,76.1762853691452
181.964725656729,79.3388904474693,48.3456820833478,56.6883831242541
169.288272725234,78.9146003180898,19.8395618464011,63.7237147170314
188.684209273035,81.3237405584032,37.0121943790354,59.9066508285351
206.107414676369,80.3975236781859,40.2654635153168,53.7903083555791
192.916167229252,70.4749877455173,53.8348716865314,49.7737449105599
196.465850172001,78.2208205917153,44.9138381031529,51.242420964513
193.079573395558,85.5169592399675,51.8860252097461,62.6721842542867
210.917426268075,97.7329393271991,35.8105253337081,84.0279839636424
208.551092229008,89.6315094630544,43.7659289296742,71.8897316989262
244.075221359209,85.9459830165184,57.2761743573785,75.3342788068642
200.813933940147,84.7838650704883,37.9834517992291,67.2703703599646
256.898001771509,89.5144065534728,72.1677003841216,71.9168111309653
186.287790108167,80.0703309098075,45.2537429077981,55.157905773775
182.757465717796,80.4804882615997,55.7395791739842,61.2597653183008
196.998935115336,82.1586672210947,46.6125801386464,70.8768337996729
168.789331010821,80.5591631971557,37.0899041505227,59.8795983984011
172.23616960892,70.6174183270401,53.3827906387497,52.6797266463861
175.130574089191,73.8468918608219,41.557038710116,52.7009261731829
176.431773274552,72.4640523336438,41.9006885010504,46.4013542260637
185.689346880061,85.7559357220932,40.2698421397904,69.927564836163
208.201543381544,80.7596179127054,31.2665592763665,66.9344057151122
196.580308465129,82.2486119119418,40.4390726019439,61.2666114496196
168.331686023403,71.8126590294077,25.4708203933466,62.4172865447582
183.734728010026,71.2762939717275,48.7873265155575,44.463066178607
178.830237476002,80.7649393346284,22.6172509230185,60.055862439158
239.453095255928,87.118982199155,53.3450394180516,91.9046935537211
226.615817137959,72.0327042875339,50.7889827299986,53.0397356014606
242.844838566972,96.4233211943673,58.9402437505556,83.8111299980225
257.817435849777,94.0341853222503,65.8411726290311,76.2479437122423
234.935628552383,104.47980203882,45.5646197283975,85.2876453643185
245.925420053394,95.4929685239391,47.9741473923815,77.3310621000704
223.490807218091,94.6869122639605,70.2445613428766,91.6490018314864
247.119554594984,104.559846398031,55.1953727817844,104.577766709841
194.707137620347,88.6968486699623,17.4763971875974,69.6211253285668
214.169297053191,104.372499216475,53.6339072283782,89.6461962799429
226.252182689675,89.2541022615848,41.7595948438349,74.1922404754207
204.668504126672,80.9585596583227,40.8872817800824,68.5569478779946
230.961208793217,102.738908532781,31.006428854079,100.14682250635
184.412592953202,80.971222804133,38.6841694835824,63.3192666859861
212.777932747865,82.0813552959174,41.297610437071,54.9928730557849
211.717012861432,89.1675416657477,45.4453739567625,66.3382606530478
249.516921620455,87.7374672443713,48.3634788156471,73.0242548149071
236.851570235426,98.2078537900225,39.0591277007293,78.1681836218792
240.455503369682,93.1566657466512,64.0997991172381,72.5413522171698
234.572958842726,92.0664102996338,57.7445788172437,77.6640094950569
218.134303750042,95.0906475510058,40.0397139879408,74.4771784403945
186.586707107938,90.7106716905287,39.5500348526044,71.9494346312534
200.081634408673,86.2011814043443,35.389371931123,65.1744638693263
192.775752746303,89.2768300897375,37.564445036561,56.6668279930025
177.125137875371,76.8312056403556,42.1391835255439,50.8036852579953
202.869993446875,91.8117853255499,43.5788348142338,67.3433257928386
213.61876939416,83.5772971232069,50.045878654062,63.9520997709967
211.766414702028,97.2140609425609,36.2495473879669,87.4427450485705
189.958806974169,86.165882571691,35.8861109827692,75.7039932789509
211.599042756451,92.5921396476755,41.9425691938083,80.4994723261545
224.970815204605,82.996908365996,45.4096937470067,60.8713394179057
209.144630493565,86.3202530608274,28.5981135576592,75.274896757299
229.182652661747,105.039578114894,45.6794791782961,84.5041547460951
206.457340291827,89.7168434185215,26.4247885998749,73.7800744609464
210.352146558685,84.2029753284651,43.4333343408941,58.0185811211223
182.706342945031,75.511555152762,31.4998667673313,48.6847305186044
238.317481784727,94.934371096938,73.1598307935163,79.5691581965664
225.315917863228,85.0145327659374,83.3364601201317,62.6990086962819
241.429999413486,84.0010554062176,88.8935144766026,75.3274007308171
242.214569179802,91.7257095204088,65.180232026167,74.21647731433
